"Indicator Name","What Is This Indicator","Location Type",Location,"Indicator Rate Value","Indicator Rate Value Units","Rate Lower Confidence Interval","Rate Upper Confidence Interval","Indicator Count Value","Indicator Count Value Units","Count Lower Confidence Interval","Count Upper Confidence Interval","Indicator Value Unstable","Period of Measure","Data Source","Technical Note","Breakout Title","Breakout Category","Breakout Subcategory","Breakout Rate Value","Breakout Rate Value Units","Breakout Rate Lower Confidence Interval","Breakout Rate Upper Confidence Interval","Breakout Count Value","Breakout Count Value Units","Breakout Count Lower Confidence Interval","Breakout Count Upper Confidence Interval","Breakout Unstable","Breakout Footer"
"Income Inequality","This indicator shows the Gini Index of Income Inequality value. The Gini coefficient is commonly used as a measure of income inequality. The range of the coefficient is between 0 and 1, whereby 0 denotes complete equality in a population (every person receives the same income) and 1 denotes complete inequality (one person has all the wealth in the region).","Census Tract",06081600300,0.430,,0.322,0.538,,,,,No,2018-2022,"American Community Survey 5-Year","The U.S. Census Bureau calculates 90% confidence intervals for American Community Survey estimates. Use caution when interpreting values with wide confidence intervals. Confidence intervals that are farther away from estimates in either direction indicate uncertainty due to small survey sample sizes. 
The U.S. Census Bureau does not recommend comparing overlapping 5-year periods since much of the data in each estimate are the same. Use caution when comparing estimates for census tracts over time as these geographies are redefined with each decennial census according to population changes.",,,,,,,,,,,,,
"Income Inequality","This indicator shows the Gini Index of Income Inequality value. The Gini coefficient is commonly used as a measure of income inequality. The range of the coefficient is between 0 and 1, whereby 0 denotes complete equality in a population (every person receives the same income) and 1 denotes complete inequality (one person has all the wealth in the region).","Census Tract",06081600300,0.437,,0.335,0.540,,,,,No,2017-2021,"American Community Survey 5-Year","The U.S. Census Bureau calculates 90% confidence intervals for American Community Survey estimates. Use caution when interpreting values with wide confidence intervals. Confidence intervals that are farther away from estimates in either direction indicate uncertainty due to small survey sample sizes. 
The U.S. Census Bureau does not recommend comparing overlapping 5-year periods since much of the data in each estimate are the same. Use caution when comparing estimates for census tracts over time as these geographies are redefined with each decennial census according to population changes.",,,,,,,,,,,,,
"Income Inequality","This indicator shows the Gini Index of Income Inequality value. The Gini coefficient is commonly used as a measure of income inequality. The range of the coefficient is between 0 and 1, whereby 0 denotes complete equality in a population (every person receives the same income) and 1 denotes complete inequality (one person has all the wealth in the region).","Census Tract",06081600300,0.387,,0.293,0.481,,,,,No,2016-2020,"American Community Survey 5-Year","The U.S. Census Bureau calculates 90% confidence intervals for American Community Survey estimates. Use caution when interpreting values with wide confidence intervals. Confidence intervals that are farther away from estimates in either direction indicate uncertainty due to small survey sample sizes. 
The U.S. Census Bureau does not recommend comparing overlapping 5-year periods since much of the data in each estimate are the same. Use caution when comparing estimates for census tracts over time as these geographies are redefined with each decennial census according to population changes.",,,,,,,,,,,,,
"Income Inequality","This indicator shows the Gini Index of Income Inequality value. The Gini coefficient is commonly used as a measure of income inequality. The range of the coefficient is between 0 and 1, whereby 0 denotes complete equality in a population (every person receives the same income) and 1 denotes complete inequality (one person has all the wealth in the region).","Census Tract",06081600300,0.339,,0.297,0.381,,,,,No,2015-2019,"American Community Survey 5-Year","The U.S. Census Bureau calculates 90% confidence intervals for American Community Survey estimates. Use caution when interpreting values with wide confidence intervals. Confidence intervals that are farther away from estimates in either direction indicate uncertainty due to small survey sample sizes. 
The U.S. Census Bureau does not recommend comparing overlapping 5-year periods since much of the data in each estimate are the same. Use caution when comparing estimates for census tracts over time as these geographies are redefined with each decennial census according to population changes.",,,,,,,,,,,,,
"Income Inequality","This indicator shows the Gini Index of Income Inequality value. The Gini coefficient is commonly used as a measure of income inequality. The range of the coefficient is between 0 and 1, whereby 0 denotes complete equality in a population (every person receives the same income) and 1 denotes complete inequality (one person has all the wealth in the region).","Census Tract",06081600300,0.353,,0.310,0.396,,,,,No,2014-2018,"American Community Survey 5-Year","The U.S. Census Bureau calculates 90% confidence intervals for American Community Survey estimates. Use caution when interpreting values with wide confidence intervals. Confidence intervals that are farther away from estimates in either direction indicate uncertainty due to small survey sample sizes. 
The U.S. Census Bureau does not recommend comparing overlapping 5-year periods since much of the data in each estimate are the same. Use caution when comparing estimates for census tracts over time as these geographies are redefined with each decennial census according to population changes.",,,,,,,,,,,,,
"Income Inequality","This indicator shows the Gini Index of Income Inequality value. The Gini coefficient is commonly used as a measure of income inequality. The range of the coefficient is between 0 and 1, whereby 0 denotes complete equality in a population (every person receives the same income) and 1 denotes complete inequality (one person has all the wealth in the region).","Census Tract",06081600300,0.334,,0.296,0.372,,,,,No,2013-2017,"American Community Survey 5-Year","The U.S. Census Bureau calculates 90% confidence intervals for American Community Survey estimates. Use caution when interpreting values with wide confidence intervals. Confidence intervals that are farther away from estimates in either direction indicate uncertainty due to small survey sample sizes. 
The U.S. Census Bureau does not recommend comparing overlapping 5-year periods since much of the data in each estimate are the same. Use caution when comparing estimates for census tracts over time as these geographies are redefined with each decennial census according to population changes.",,,,,,,,,,,,,
"Income Inequality","This indicator shows the Gini Index of Income Inequality value. The Gini coefficient is commonly used as a measure of income inequality. The range of the coefficient is between 0 and 1, whereby 0 denotes complete equality in a population (every person receives the same income) and 1 denotes complete inequality (one person has all the wealth in the region).","Census Tract",06081600401,0.378,,0.323,0.433,,,,,No,2019-2023,"American Community Survey 5-Year","The U.S. Census Bureau calculates 90% confidence intervals for American Community Survey estimates. Use caution when interpreting values with wide confidence intervals. Confidence intervals that are farther away from estimates in either direction indicate uncertainty due to small survey sample sizes. 
The U.S. Census Bureau does not recommend comparing overlapping 5-year periods since much of the data in each estimate are the same. Use caution when comparing estimates for census tracts over time as these geographies are redefined with each decennial census according to population changes.",,,,,,,,,,,,,
"Income Inequality","This indicator shows the Gini Index of Income Inequality value. The Gini coefficient is commonly used as a measure of income inequality. The range of the coefficient is between 0 and 1, whereby 0 denotes complete equality in a population (every person receives the same income) and 1 denotes complete inequality (one person has all the wealth in the region).","Census Tract",06081600401,0.392,,0.334,0.450,,,,,No,2018-2022,"American Community Survey 5-Year","The U.S. Census Bureau calculates 90% confidence intervals for American Community Survey estimates. Use caution when interpreting values with wide confidence intervals. Confidence intervals that are farther away from estimates in either direction indicate uncertainty due to small survey sample sizes. 
The U.S. Census Bureau does not recommend comparing overlapping 5-year periods since much of the data in each estimate are the same. Use caution when comparing estimates for census tracts over time as these geographies are redefined with each decennial census according to population changes.",,,,,,,,,,,,,
"Income Inequality","This indicator shows the Gini Index of Income Inequality value. The Gini coefficient is commonly used as a measure of income inequality. The range of the coefficient is between 0 and 1, whereby 0 denotes complete equality in a population (every person receives the same income) and 1 denotes complete inequality (one person has all the wealth in the region).","Census Tract",06081600401,0.403,,0.357,0.448,,,,,No,2017-2021,"American Community Survey 5-Year","The U.S. Census Bureau calculates 90% confidence intervals for American Community Survey estimates. Use caution when interpreting values with wide confidence intervals. Confidence intervals that are farther away from estimates in either direction indicate uncertainty due to small survey sample sizes. 
The U.S. Census Bureau does not recommend comparing overlapping 5-year periods since much of the data in each estimate are the same. Use caution when comparing estimates for census tracts over time as these geographies are redefined with each decennial census according to population changes.",,,,,,,,,,,,,
"Income Inequality","This indicator shows the Gini Index of Income Inequality value. The Gini coefficient is commonly used as a measure of income inequality. The range of the coefficient is between 0 and 1, whereby 0 denotes complete equality in a population (every person receives the same income) and 1 denotes complete inequality (one person has all the wealth in the region).","Census Tract",06081600401,0.407,,0.361,0.453,,,,,No,2016-2020,"American Community Survey 5-Year","The U.S. Census Bureau calculates 90% confidence intervals for American Community Survey estimates. Use caution when interpreting values with wide confidence intervals. Confidence intervals that are farther away from estimates in either direction indicate uncertainty due to small survey sample sizes. 
The U.S. Census Bureau does not recommend comparing overlapping 5-year periods since much of the data in each estimate are the same. Use caution when comparing estimates for census tracts over time as these geographies are redefined with each decennial census according to population changes.",,,,,,,,,,,,,
"Income Inequality","This indicator shows the Gini Index of Income Inequality value. The Gini coefficient is commonly used as a measure of income inequality. The range of the coefficient is between 0 and 1, whereby 0 denotes complete equality in a population (every person receives the same income) and 1 denotes complete inequality (one person has all the wealth in the region).","Census Tract",06081600401,0.392,,0.344,0.440,,,,,No,2015-2019,"American Community Survey 5-Year","The U.S. Census Bureau calculates 90% confidence intervals for American Community Survey estimates. Use caution when interpreting values with wide confidence intervals. Confidence intervals that are farther away from estimates in either direction indicate uncertainty due to small survey sample sizes. 
The U.S. Census Bureau does not recommend comparing overlapping 5-year periods since much of the data in each estimate are the same. Use caution when comparing estimates for census tracts over time as these geographies are redefined with each decennial census according to population changes.",,,,,,,,,,,,,
"Income Inequality","This indicator shows the Gini Index of Income Inequality value. The Gini coefficient is commonly used as a measure of income inequality. The range of the coefficient is between 0 and 1, whereby 0 denotes complete equality in a population (every person receives the same income) and 1 denotes complete inequality (one person has all the wealth in the region).","Census Tract",06081600401,0.379,,0.336,0.422,,,,,No,2014-2018,"American Community Survey 5-Year","The U.S. Census Bureau calculates 90% confidence intervals for American Community Survey estimates. Use caution when interpreting values with wide confidence intervals. Confidence intervals that are farther away from estimates in either direction indicate uncertainty due to small survey sample sizes. 
The U.S. Census Bureau does not recommend comparing overlapping 5-year periods since much of the data in each estimate are the same. Use caution when comparing estimates for census tracts over time as these geographies are redefined with each decennial census according to population changes.",,,,,,,,,,,,,
"Income Inequality","This indicator shows the Gini Index of Income Inequality value. The Gini coefficient is commonly used as a measure of income inequality. The range of the coefficient is between 0 and 1, whereby 0 denotes complete equality in a population (every person receives the same income) and 1 denotes complete inequality (one person has all the wealth in the region).","Census Tract",06081600401,0.347,,0.306,0.388,,,,,No,2013-2017,"American Community Survey 5-Year","The U.S. Census Bureau calculates 90% confidence intervals for American Community Survey estimates. Use caution when interpreting values with wide confidence intervals. Confidence intervals that are farther away from estimates in either direction indicate uncertainty due to small survey sample sizes. 
The U.S. Census Bureau does not recommend comparing overlapping 5-year periods since much of the data in each estimate are the same. Use caution when comparing estimates for census tracts over time as these geographies are redefined with each decennial census according to population changes.",,,,,,,,,,,,,
"Income Inequality","This indicator shows the Gini Index of Income Inequality value. The Gini coefficient is commonly used as a measure of income inequality. The range of the coefficient is between 0 and 1, whereby 0 denotes complete equality in a population (every person receives the same income) and 1 denotes complete inequality (one person has all the wealth in the region).","Census Tract",06081600402,0.421,,0.350,0.492,,,,,No,2019-2023,"American Community Survey 5-Year","The U.S. Census Bureau calculates 90% confidence intervals for American Community Survey estimates. Use caution when interpreting values with wide confidence intervals. Confidence intervals that are farther away from estimates in either direction indicate uncertainty due to small survey sample sizes. 
The U.S. Census Bureau does not recommend comparing overlapping 5-year periods since much of the data in each estimate are the same. Use caution when comparing estimates for census tracts over time as these geographies are redefined with each decennial census according to population changes.",,,,,,,,,,,,,
"Income Inequality","This indicator shows the Gini Index of Income Inequality value. The Gini coefficient is commonly used as a measure of income inequality. The range of the coefficient is between 0 and 1, whereby 0 denotes complete equality in a population (every person receives the same income) and 1 denotes complete inequality (one person has all the wealth in the region).","Census Tract",06081600402,0.395,,0.326,0.464,,,,,No,2018-2022,"American Community Survey 5-Year","The U.S. Census Bureau calculates 90% confidence intervals for American Community Survey estimates. Use caution when interpreting values with wide confidence intervals. Confidence intervals that are farther away from estimates in either direction indicate uncertainty due to small survey sample sizes. 
The U.S. Census Bureau does not recommend comparing overlapping 5-year periods since much of the data in each estimate are the same. Use caution when comparing estimates for census tracts over time as these geographies are redefined with each decennial census according to population changes.",,,,,,,,,,,,,
"Income Inequality","This indicator shows the Gini Index of Income Inequality value. The Gini coefficient is commonly used as a measure of income inequality. The range of the coefficient is between 0 and 1, whereby 0 denotes complete equality in a population (every person receives the same income) and 1 denotes complete inequality (one person has all the wealth in the region).","Census Tract",06081600402,0.400,,0.342,0.458,,,,,No,2017-2021,"American Community Survey 5-Year","The U.S. Census Bureau calculates 90% confidence intervals for American Community Survey estimates. Use caution when interpreting values with wide confidence intervals. Confidence intervals that are farther away from estimates in either direction indicate uncertainty due to small survey sample sizes. 
The U.S. Census Bureau does not recommend comparing overlapping 5-year periods since much of the data in each estimate are the same. Use caution when comparing estimates for census tracts over time as these geographies are redefined with each decennial census according to population changes.",,,,,,,,,,,,,
"Income Inequality","This indicator shows the Gini Index of Income Inequality value. The Gini coefficient is commonly used as a measure of income inequality. The range of the coefficient is between 0 and 1, whereby 0 denotes complete equality in a population (every person receives the same income) and 1 denotes complete inequality (one person has all the wealth in the region).","Census Tract",06081600402,0.389,,0.339,0.439,,,,,No,2016-2020,"American Community Survey 5-Year","The U.S. Census Bureau calculates 90% confidence intervals for American Community Survey estimates. Use caution when interpreting values with wide confidence intervals. Confidence intervals that are farther away from estimates in either direction indicate uncertainty due to small survey sample sizes. 
The U.S. Census Bureau does not recommend comparing overlapping 5-year periods since much of the data in each estimate are the same. Use caution when comparing estimates for census tracts over time as these geographies are redefined with each decennial census according to population changes.",,,,,,,,,,,,,
"Income Inequality","This indicator shows the Gini Index of Income Inequality value. The Gini coefficient is commonly used as a measure of income inequality. The range of the coefficient is between 0 and 1, whereby 0 denotes complete equality in a population (every person receives the same income) and 1 denotes complete inequality (one person has all the wealth in the region).","Census Tract",06081600402,0.373,,0.339,0.407,,,,,No,2015-2019,"American Community Survey 5-Year","The U.S. Census Bureau calculates 90% confidence intervals for American Community Survey estimates. Use caution when interpreting values with wide confidence intervals. Confidence intervals that are farther away from estimates in either direction indicate uncertainty due to small survey sample sizes. 
The U.S. Census Bureau does not recommend comparing overlapping 5-year periods since much of the data in each estimate are the same. Use caution when comparing estimates for census tracts over time as these geographies are redefined with each decennial census according to population changes.",,,,,,,,,,,,,
"Income Inequality","This indicator shows the Gini Index of Income Inequality value. The Gini coefficient is commonly used as a measure of income inequality. The range of the coefficient is between 0 and 1, whereby 0 denotes complete equality in a population (every person receives the same income) and 1 denotes complete inequality (one person has all the wealth in the region).","Census Tract",06081600402,0.369,,0.322,0.416,,,,,No,2014-2018,"American Community Survey 5-Year","The U.S. Census Bureau calculates 90% confidence intervals for American Community Survey estimates. Use caution when interpreting values with wide confidence intervals. Confidence intervals that are farther away from estimates in either direction indicate uncertainty due to small survey sample sizes. 
The U.S. Census Bureau does not recommend comparing overlapping 5-year periods since much of the data in each estimate are the same. Use caution when comparing estimates for census tracts over time as these geographies are redefined with each decennial census according to population changes.",,,,,,,,,,,,,
"Income Inequality","This indicator shows the Gini Index of Income Inequality value. The Gini coefficient is commonly used as a measure of income inequality. The range of the coefficient is between 0 and 1, whereby 0 denotes complete equality in a population (every person receives the same income) and 1 denotes complete inequality (one person has all the wealth in the region).","Census Tract",06081600402,0.343,,0.305,0.381,,,,,No,2013-2017,"American Community Survey 5-Year","The U.S. Census Bureau calculates 90% confidence intervals for American Community Survey estimates. Use caution when interpreting values with wide confidence intervals. Confidence intervals that are farther away from estimates in either direction indicate uncertainty due to small survey sample sizes. 
The U.S. Census Bureau does not recommend comparing overlapping 5-year periods since much of the data in each estimate are the same. Use caution when comparing estimates for census tracts over time as these geographies are redefined with each decennial census according to population changes.",,,,,,,,,,,,,
"Income Inequality","This indicator shows the Gini Index of Income Inequality value. The Gini coefficient is commonly used as a measure of income inequality. The range of the coefficient is between 0 and 1, whereby 0 denotes complete equality in a population (every person receives the same income) and 1 denotes complete inequality (one person has all the wealth in the region).","Census Tract",06081600500,0.356,,0.314,0.398,,,,,No,2015-2019,"American Community Survey 5-Year","The U.S. Census Bureau calculates 90% confidence intervals for American Community Survey estimates. Use caution when interpreting values with wide confidence intervals. Confidence intervals that are farther away from estimates in either direction indicate uncertainty due to small survey sample sizes. 
The U.S. Census Bureau does not recommend comparing overlapping 5-year periods since much of the data in each estimate are the same. Use caution when comparing estimates for census tracts over time as these geographies are redefined with each decennial census according to population changes.",,,,,,,,,,,,,
"Income Inequality","This indicator shows the Gini Index of Income Inequality value. The Gini coefficient is commonly used as a measure of income inequality. The range of the coefficient is between 0 and 1, whereby 0 denotes complete equality in a population (every person receives the same income) and 1 denotes complete inequality (one person has all the wealth in the region).","Census Tract",06081600500,0.340,,0.295,0.385,,,,,No,2014-2018,"American Community Survey 5-Year","The U.S. Census Bureau calculates 90% confidence intervals for American Community Survey estimates. Use caution when interpreting values with wide confidence intervals. Confidence intervals that are farther away from estimates in either direction indicate uncertainty due to small survey sample sizes. 
The U.S. Census Bureau does not recommend comparing overlapping 5-year periods since much of the data in each estimate are the same. Use caution when comparing estimates for census tracts over time as these geographies are redefined with each decennial census according to population changes.",,,,,,,,,,,,,
